Customer,CustomerName,Branch,BranchName,Month,MonthName,MonthRevenue,MonthPct,Tier,Pattern,YearsActive,YearsBought,ActiveMonths,ServiceType,Y2023,Y2024,Y2025,TotalRevenue,LastService,TotalInvoices,Equipment,MachineCount
2058100,Livonia Builders,20,Novi,5,May,3333.71,30.0,STRONG,Seasonal,2,2024/2025,"Apr, Jul, Sep",Customer Labor,0.0,3773.37,7325.780000000001,11099.15,2025-07-08,5,"Case 550H, Case 550H, Case 550H",4
483122,Shadwick Grading Llc,4,Dublin,5,May,4785.28,43.2,GOOD,Year-Round,1,2023,"Apr, Jun, Jul, Oct, Dec",Customer Labor,7982.61,1324.71,1776.74,11084.06,2025-07-21,8,"Case TR340B, Case 580SLII, Case 550G",6
95011,Washington Co Decatur Twp,16,Marietta,5,May,4379.6,39.6,STRONG,Seasonal,2,2023/2025,"Mar, May, Jun, Jul",Customer Labor,5046.65,0.0,6005.32,11051.97,2025-07-18,18,"Case Backhoes 580SM3, AO 60RP, Gradall 720A, Case Skid Steers 4230, GA T500A",12
20314,Cambridge Water Dept,1,Cambridge,5,May,1126.57,10.6,STRONG,Seasonal,3,2023/2024/2025,"Feb, Mar, May, Aug, Nov",Customer Labor,5994.35,3023.82,1560.06,10578.23,2025-02-11,24,"Case Backhoes 580SM2, Case 580SK, KT KF9TLB, SA 185HDPQ, Case Backhoes 580SN",6
3054782,Tanner Kelley,16,Marietta,5,May,5286.88,50.0,GOOD,Concentrated,1,2025,"May, Jun",Customer Labor,0.0,0.0,10573.76,10573.76,2025-06-10,12,Case 850B,4
486763,City Of Springfield,4,Dublin,5,May,3369.4,32.0,STRONG,Year-Round,2,2023/2025,"Feb, Mar, Apr, May, Oct",Customer Labor,6644.2,0.0,3888.0,10532.2,2025-04-22,6,"Case 590SN, ZZ MISC, Case 590SN",5
220384,Camp Carl,2,North Canton,5,May,8415.06,80.2,GOOD,Concentrated,1,2024,"Apr, Aug",Customer Labor,2078.58,8415.06,0.0,10493.64,2024-04-17,3,"PI 636, Case 580K",2
610440,Core Metals Group Llc,6,Burlington,5,May,1941.25,18.5,STRONG,Seasonal,3,2023/2024/2025,"Jan, Feb, Apr, May, Jul, Sep, Dec",Customer Labor,1523.52,3219.63,4381.66,10480.93,2026-02-04,50,"Case 721G, Case 721C",2
626972,Matt Dedden Excavating Inc,6,Burlington,5,May,0.0,0.0,TARGET,Seasonal,3,2023/2024/2025,"Feb, Mar, Apr, Jun, Aug, Oct",Customer Labor,2654.27,1728.19,6029.6,10412.06,2025-06-26,43,"Case Excavators CX350C, Kobelco SK140SR, Kobelco K916LCII, KT CW18III, ST PD54",7
3001958,City Of London Sanitation Dept,4,Dublin,5,May,3457.59,33.3,GOOD,Seasonal,1,2024,"Apr, May, Oct",Customer Labor,0.0,10394.96,0.0,10394.96,2024-10-29,3,"Case 580SNWT, Case 580SNWT",2
2048119,J & M Construction Co Inc,20,Novi,5,May,3191.82,30.8,GOOD,Year-Round,1,2024,"Jan, Apr, May, Aug, Sep, Dec",Customer Labor,5364.540000000001,3191.82,1820.07,10376.43,2025-12-31,6,"Case TR270, Case SR210B",2
1630960,Timothy Ellison,16,Marietta,5,May,3100.95,30.0,GOOD,Year-Round,1,2023,"Jan, Apr, May, Aug, Nov",Customer Labor,7240.67,0.0,3103.58,10344.25,2025-05-27,5,"Bomag BM1200-35, Bomag 211-D-50, Bomag 211-D-50",3
4000040,Sika Corporation,9,Brunswick,5,May,10328.18,100.0,GOOD,Concentrated,1,2025,May,Customer Labor,0.0,0.0,10328.18,10328.18,2025-05-30,6,IC W11,1
49883,J & S Maintenance Co Llc,1,Cambridge,5,May,2448.16,23.8,STRONG,Seasonal,3,2023/2024/2025,"Mar, May, Jul, Sep",Customer Labor,3519.23,3922.72,3846.13,10300.92,2025-07-09,24,"JLG 600AJJ, JLG 860SJ, JLG E400AJPN, JLG 6010AJ, Case Backhoes 321E",10
3072225,Jordan Siegler,6,Burlington,5,May,6338.27,61.5,GOOD,Seasonal,1,2024,"Apr, Jun, Sep",Customer Labor,0.0,9555.94,744.54,10300.48,2025-09-03,3,"Kobelco SK300LC IV, Kobelco SK300LC IV, Kobelco SK210-9",3
565932,Todd Mobley Dba,4,Dublin,5,May,1271.06,12.3,TARGET,Year-Round,1,2023,"Jan, Apr, Jun, Aug, Nov",Customer Labor,3853.69,0.0,6443.78,10297.47,2025-11-03,6,"Case 2050M, Case 2050M, Case 1150KXLT",4
211853,Riverview Cemetery,2,North Canton,5,May,3388.4,33.1,STRONG,Seasonal,2,2023/2025,"Mar, Apr, May, Oct",Customer Labor,1633.6,0.0,8590.36,10223.96,2025-05-20,20,Case Backhoes 580SL Series 2,1
2082820,Select Construction,20,Novi,5,May,2406.76,23.6,GOOD,Seasonal,1,2023,"Apr, May, Sep, Oct",Customer Labor,5446.31,4766.47,0.0,10212.78,2024-10-16,7,"Case 580SN, Case 580SNWT",2
85530,Small'S Sand & Gravel,15,Heath,5,May,5916.04,58.1,STRONG,Seasonal,2,2023/2025,"Mar, Apr, May, Jun, Jul, Aug",Customer Labor,7063.85,0.0,8024.87,10179.7,2025-07-24,25,"SJ SJ3226-A, Etnyre CENTENNIAL, Case Backhoes 480ELL, Etnyre CHIP, Case Backhoes SV300",6
190574,Tennessee Gas Pipeline,3,Gallipolis,5,May,5562.9,55.8,STRONG,Seasonal,3,2023/2024/2025,"May, Jul, Aug, Oct",Customer Labor,5931.25,1544.81,2501.13,9977.19,2025-10-01,25,"Case Skid Steers 450C, Case Backhoes 580SL, Case Skid Steers 1394, SY 10055",7
3001470,Kurtz Bros Central Ohio,15,Heath,5,May,4001.81,40.2,GOOD,Seasonal,1,2023,"Apr, Aug, Dec",Customer Labor,4001.81,5947.349999999999,0.0,9949.16,2024-12-30,3,"Etnyre FLUSHER, Case SV185B",2
2074697,Pritula & Sons Excavating,20,Novi,5,May,6605.65,67.5,GOOD,Concentrated,1,2024,"Apr, Nov",Customer Labor,3180.25,6605.65,0.0,9785.9,2024-04-08,3,"Case 580SNWT, Case 580SNWT, Case 580SNWT",4
526761,City Of Dayton,5,Monroe,5,May,5493.65,56.2,STRONG,Seasonal,3,2023/2024/2025,"Apr, May, Jun, Sep",Customer Labor,6003.24,2568.0,1209.37,9780.61,2025-05-12,25,"Case Backhoes TV450B, Case Backhoes 580SNWT, Bomag BM600/15, AO SH88, Case 621G",12
293109,United Earthworks,2,North Canton,5,May,1403.9,14.4,TARGET,Seasonal,1,2025,"Apr, Jul, Sep, Oct",Customer Labor,689.7,0.0,9056.0,9745.7,2025-09-03,4,"Case 721D, KO SK260-9",2
1518948,Village Of Buckeye Lake,15,Heath,5,May,3466.8,35.7,GOOD,Year-Round,1,2025,"Feb, Apr, Aug, Sep, Oct",Customer Labor,4372.43,0.0,5330.21,9702.64,2025-08-12,6,"Case 580SM, Case CX36B, New Holland TN70DA",3
25202,City Of Crooksville,15,Heath,5,May,5560.46,57.4,GOOD,Seasonal,1,2023,"Apr, Aug, Nov, Dec",Outside Labor,5560.46,4130.84,0.0,9691.3,2024-12-04,10,"Case 580SN, Case SR270, Kobelco SK35SR-6E",4
3046073,Vallejo Company,9,Brunswick,5,May,1589.06,16.6,GOOD,Seasonal,1,2025,"Jan, Apr, Jun, Sep",Customer Labor,7998.269999999999,0.0,1589.06,9587.33,2025-04-16,4,"Gradall 3100, Gradall XL3100, Gradall XL3100",4
1647600,Milan Indermuhle,16,Marietta,5,May,8526.63,90.0,GOOD,Concentrated,1,2024,"Apr, Sep",Outside Labor,0.0,9468.95,0.0,9468.95,2024-09-13,3,"Case 621D, Case 621D",2
3060706,New Creation Builders Llc,9,Brunswick,5,May,1279.99,13.5,TARGET,Year-Round,1,2024,"Jan, Apr, Jun, Oct, Nov, Dec",Customer Labor,929.83,5535.25,2993.72,9458.8,2025-12-15,9,"Case TV450B, TQ TL150, TQ TL150",4
3012578,Mahlon M Miller Jr,11,Mentor,5,May,4054.77,43.0,GOOD,Seasonal,1,2023,"Apr, Oct, Dec",Customer Labor,4054.77,2222.53,3159.4700000000003,9436.77,2025-10-06,4,Case TR310,1
170022,Village Of Oak Hill,3,Gallipolis,5,May,8959.29,96.2,STRONG,Concentrated,2,2023/2025,"May, Oct, Nov",Customer Labor,526.66,0.0,9311.25,9311.25,2025-10-07,8,"ZZ 2100, Case Skid Steers ROAD RUNN, Case Backhoes 580SM, CT 303C, Case Backhoes 580SL",6
3049364,Bayshore Construction,20,Novi,5,May,4619.46,50.4,STRONG,Seasonal,2,2024/2025,"Feb, May, Jun, Aug",Customer Labor,0.0,7506.18,1655.29,9161.47,2025-08-27,13,"Case TR270, Kubota SVL95-2S",8
836001,Geauga Co Bainbridge Twp,11,Mentor,5,May,8006.94,89.5,STRONG,Concentrated,2,2024/2025,"May, Sep",Customer Labor,0.0,8006.94,938.93,8945.87,2025-09-30,12,"GA A550, CQ 720AVHD, MF 4225, Gradall XL3100 V 4X2, Case Backhoes 440CTL",7
120735,Cardinal Concrete,3,Gallipolis,5,May,5287.5,59.2,GOOD,Concentrated,1,2024,"Jan, Apr",Customer Labor,2568.0,6370.88,0.0,8938.880000000001,2024-04-09,3,Case IH TR270,1
164232,Meigs Co Salem Twp,3,Gallipolis,5,May,0.0,0.0,TARGET,Seasonal,3,2023/2024/2025,"Jan, Feb, Jun, Aug, Dec",Customer Labor,324.25,3893.69,3797.58,8901.69,2026-01-13,18,"Case Backhoes 580SN, GA DR-850, GA A450E",3
593749,City Of South Lebanon,5,Monroe,5,May,2694.53,30.3,STRONG,Seasonal,3,2023/2024/2025,"Apr, May, Jul, Sep, Oct",Customer Labor,4719.51,2083.29,2088.91,8891.71,2025-10-22,29,"Case Backhoes 580SN, Case Skid Steers 695, IH 695",3
917870,Brightbill Gem Hills Llc,14,Mansfield,5,May,3853.54,43.5,STRONG,Seasonal,2,2024/2025,"Apr, May, Jul, Oct",Customer Labor,0.0,7922.33,940.91,8863.24,2025-05-30,29,Case 721B,1
135322,Gallia Co Addison Township,3,Gallipolis,5,May,2843.95,32.2,STRONG,Seasonal,2,2023/2025,"Jan, Mar, May, Dec",Customer Labor,1190.68,0.0,3111.98,8842.71,2026-01-13,15,"IC 580SL, MY LP9, AO AB20, WC 444, MY 750S",7
3002912,Sure Line Inc,2,North Canton,5,May,3586.6,40.7,GOOD,Seasonal,1,2023,"Feb, Apr, May, Aug",Customer Labor,4705.97,4108.32,0.0,8814.29,2024-05-01,6,"ME 1550-D, ME MP1860-T-GK-01, Bomag BW138AD-5",4
71801,City Of Pataskala,15,Heath,5,May,1898.72,21.6,STRONG,Seasonal,3,2023/2024/2025,"Feb, May, Jun, Jul, Oct, Dec",Customer Labor,1301.92,7156.85,1898.72,8795.02,2025-05-14,32,"Case Backhoes SR220, Kobelco SK85CS, Case Backhoes TR270, BC 18HYD, Case Backhoes 580K",6
271721,Parsons Concrete Contractors,2,North Canton,5,May,5737.88,65.3,GOOD,Year-Round,1,2024,"Mar, Apr, Jun, Jul, Dec",Customer Labor,1507.46,7282.69,0.0,8790.15,2024-07-15,5,"Case 580N, Case 580N, Case 580N",3
568942,Toro Company,4,Dublin,5,May,4173.22,47.7,STRONG,Year-Round,2,2023/2024,"Apr, May, Jun, Aug, Sep, Oct",Customer Labor,5453.78,3302.44,0.0,8756.220000000001,2024-06-27,18,"T2 TX1000WT, T2 TX420, T2 TX700",16
2068066,Nagle Paving Co,20,Novi,5,May,5374.22,62.3,GOOD,Seasonal,1,2024,"Apr, May, Sep",Customer Labor,0.0,8623.0,0.0,8623.0,2024-09-26,3,Schwarze A7000,1
1918606,James Buono Grading & Exc Llc,19,Holt,5,May,3683.7,42.8,GOOD,Concentrated,1,2025,"May, Oct, Dec",Customer Labor,0.0,0.0,8604.36,8604.36,2025-12-16,38,"Case Backhoes 580SNWT, Bomag BW120AD-3",2
621652,Century Construction Inc,6,Burlington,5,May,2327.51,27.1,GOOD,Year-Round,1,2024,"Jan, Apr, May, Jun, Jul, Aug, Oct",Customer Labor,5688.62,2895.8100000000004,0.0,8584.43,2024-04-05,8,"Case 580L, Case 580LII, Case 580SM",3
68930,New River Electrical Corp,4,Dublin,5,May,7540.289999999999,88.3,GOOD,Seasonal,1,2025,"Apr, May, Jun",Customer Labor,695.7700000000001,0.0,7843.639999999999,8539.41,2025-05-29,4,"Case 1121G, Case 1021G, Case CX80C",8
848174,Jackson Taylor Contractors,11,Mentor,5,May,1016.03,12.0,TARGET,Year-Round,1,2024,"Jan, Feb, Apr, Jun, Jul, Dec",Customer Labor,4034.6,3886.21,568.26,8489.07,2025-12-19,8,"Kobelco SK55SRX, Case SV280, KM PC160LC-8",3
3063497,Todo Build,13,Indianapolis,5,May,2238.42,26.4,STRONG,Seasonal,3,2023/2024/2025,"May, Jun, Sep, Nov, Dec",Customer Labor,1854.25,5215.14,1409.73,8479.12,2025-06-05,31,"Kubota SVL75-2HWC, BC E42-R2, BC T595",3
2050191,Kaltz Excavating Inc,20,Novi,5,May,5740.74,68.3,STRONG,Seasonal,3,2023/2024/2025,"Feb, Apr, May, Jun, Jul, Dec",Customer Labor,8711.25,4176.63,6404.14,8410.39,2025-07-15,22,"Case Backhoes 580SN, Case Backhoes 580N, Case Backhoes 580SM, Case Backhoes 580M, Case Backhoes 580",13
499848,Ja Mccaulla Grading &,4,Dublin,5,May,2603.85,31.1,STRONG,Seasonal,3,2023/2024/2025,"Jan, Mar, May, Aug, Nov",Customer Labor,688.55,3601.9,4089.54,8379.99,2025-11-17,20,"Case 750MLT, Case Backhoes TR310, Case Excavators CX190E STD LC",3
2051749,Kevins All Season,20,Novi,5,May,7216.5,86.5,STRONG,Concentrated,3,2023/2024/2025,"May, Jul",Customer Labor,1127.14,2438.88,4777.62,8343.64,2025-05-19,32,"Case TV380, Case Backhoes 70XT",4
1322675,Trico Regional Sewer Utility,13,Indianapolis,5,May,2979.51,36.0,GOOD,Seasonal,1,2023,"Jan, Apr, May",Customer Labor,2979.51,5293.59,0.0,8273.1,2024-05-20,8,"Case GP25, Kubota L2900, JD 317G",8
3094447,Madison Motors,7,Perrysburg,5,May,2923.74,35.5,GOOD,Concentrated,1,2025,"Apr, Oct",Customer Labor,0.0,5312.73,2923.74,8236.47,2025-04-30,5,"ZZ 4000 GALLON, JD 325G, JD 325G",5
2091954,R&W Top Notch Concrete,20,Novi,5,May,1251.69,15.2,GOOD,Concentrated,1,2025,"Apr, Jun",Customer Labor,0.0,0.0,8222.66,8222.66,2025-06-17,8,"Case 75XT, CS 75XT, Case 85XT",3
1353091,Knox Co Highway Department,17,Evansville,5,May,0.0,0.0,TARGET,Concentrated,2,2024/2025,"Feb, Mar, Aug",Customer Labor,0.0,6647.82,1548.82,8196.64,2025-08-19,18,"Gradall XL3100, Etnyre CHIPSPREADER, Gradall G3WD, AO MR60, Gradall TBF50",10
1675168,R C Construction Co & Son,16,Marietta,5,May,520.02,6.4,STRONG,Seasonal,2,2024/2025,"May, Jul, Sep, Oct",Customer Labor,0.0,7447.58,736.7,8184.28,2025-07-23,20,"Case Backhoes 1845C, BW BW135AD, Kobelco 300, Case Excavators CX160D, Case Skid Steers W14B",6
3031337,City Of Canfield,2,North Canton,5,May,3487.32,42.7,STRONG,Concentrated,3,2023/2024/2025,"May, Jul, Oct",Outside Labor,1415.72,3642.2,3108.67,8166.59,2025-07-25,17,"Case Backhoes 580SN, VC AJV1215, NB B95B",3
3051590,Hershberger & Sons Concrete,15,Heath,5,May,1109.32,13.7,TARGET,Year-Round,1,2023,"Jan, Feb, Apr, Oct, Nov",Customer Labor,1781.2799999999995,5329.96,996.71,8107.950000000001,2025-01-31,5,"New Holland C227, New Holland C227, Case TV450B",4
3093495,Cousino Farms Llc,7,Perrysburg,5,May,7930.32,100.0,GOOD,Concentrated,1,2025,May,Customer Labor,0.0,0.0,7930.32,7930.32,2025-05-22,14,Case 560,1
3040813,City Of Marion,4,Dublin,5,May,4500.0,57.0,STRONG,Concentrated,2,2023/2025,"May, Jul, Oct",Customer Labor,5856.07,0.0,2044.77,7900.84,2025-07-18,13,"JLG ES3246 A92.20, Case Backhoes TV450B, ME MP650-R-GK-01",3
565007,Miami Valley Memory Gardens,5,Monroe,5,May,1704.51,21.6,STRONG,Seasonal,3,2023/2024/2025,"Feb, Mar, May, Jun, Aug, Oct",Customer Labor,1121.9,3124.94,3640.75,7887.59,2025-08-26,35,"Case Backhoes 580N, Case Backhoes 580SM3, Case Backhoes 580L",7
3001132,Midwest Stone Scapes,5,Monroe,5,May,2276.21,28.9,STRONG,Concentrated,3,2023/2024/2025,"Mar, Apr, May",Customer Labor,3497.58,2969.84,1406.41,7873.83,2025-03-31,18,"Case Backhoes TR270B, Case Excavators CX160C, Case Backhoes CR73AS, T2 MBTX-2500S",5
545629,Holt & Reichard Inc,5,Monroe,5,May,1569.77,20.0,GOOD,Year-Round,1,2025,"Jan, Feb, Apr, Jul, Nov",Customer Labor,1188.26,1070.94,5577.93,7837.13,2025-07-31,5,"Case TR320, Case SR210, Case CX37C",3
411170,Anderson Concrete Corp,4,Dublin,5,May,6655.94,85.0,STRONG,Concentrated,2,2023/2025,"May, Jun",Customer Labor,6655.94,0.0,1171.05,7826.99,2025-06-03,7,"Case Backhoes 60XT, Case Backhoes 1845C",2
964144,Medina County Westfield Twp,9,Brunswick,5,May,5959.39,76.2,GOOD,Seasonal,1,2025,"Apr, May, Sep, Oct",Customer Labor,835.84,1026.0,5959.39,7821.23,2025-04-09,4,"Gradall G3WD, Case 521E, AO ALAMO",3
1312911,Bandit Services Inc,13,Indianapolis,5,May,4797.61,61.5,STRONG,Concentrated,2,2023/2025,"May, Jul, Aug",Customer Labor,3009.38,0.0,4797.61,7806.99,2025-05-28,12,"Kubota SVL90HF, NS LS180, NS LS180W, Kubota SVL95-2SHC, NS L185",8
459758,Luxury Pools,4,Dublin,5,May,1280.74,16.6,GOOD,Seasonal,1,2024,"Feb, Apr, Oct",Customer Labor,0.0,7700.74,0.0,7700.74,2024-10-10,3,Kobelco SK160VI,1
434235,Franklin Co Jefferson Twp,15,Heath,5,May,736.7,9.7,STRONG,Year-Round,3,2023/2024/2025,"Jan, Mar, Apr, May, Jun, Sep, Nov, Dec",Customer Labor,7688.69,1266.04,1217.13,7611.52,2026-01-27,26,Case Backhoes 580SN,1
568810,Newberry Construction Co,5,Monroe,5,May,958.19,12.7,TARGET,Seasonal,1,2023,"Jan, Feb, Apr",Customer Labor,958.19,0.0,6585.74,7543.93,2025-02-18,3,"Case 321F, Kobelco SK135SR",2
493072,Union Co Taylor Twp,4,Dublin,5,May,2779.52,37.1,GOOD,Seasonal,1,2024,"Apr, Oct, Dec",Customer Labor,3530.1000000000004,2779.52,1185.79,7495.41,2025-12-22,4,"Case 580K, Case 580K, Case 580K",4
1662977,Marietta City Schools,16,Marietta,5,May,2730.11,36.9,STRONG,Concentrated,2,2023/2025,"May, Dec",Customer Labor,1763.9,0.0,5631.03,7394.93,2025-12-31,19,"HQ 304SS, MY E-73, MY MY 7.5, TK F250, FD F550",8
499822,Zimmerman & Co Inc,4,Dublin,5,May,1770.05,24.0,GOOD,Year-Round,1,2025,"Feb, Apr, Aug, Sep, Dec",Customer Labor,2767.2300000000005,2029.94,2593.42,7390.59,2025-09-10,6,"Kobelco SK35SR-6E, Case TV370B, Case TV370B",3
457291,William J Lewis,4,Dublin,5,May,4721.01,64.0,STRONG,Seasonal,2,2024/2025,"Apr, Jun, Aug",Customer Labor,1985.63,1385.92,4007.05,7378.6,2025-04-21,4,Case SV185,1
1678904,Rosen Enterprise Llc,16,Marietta,5,May,1554.95,21.1,GOOD,Year-Round,1,2024,"Jan, Apr, Jun, Aug, Sep",Customer Labor,612.04,5765.76,996.71,7374.51,2025-06-12,6,"Case SV212D, JLG 1255, Case SK350-9",10
3072733,Generator Systems Inc,5,Monroe,5,May,1352.27,18.5,GOOD,Seasonal,1,2025,"Feb, Apr, Jun, Dec",Customer Labor,0.0,3503.72,3824.3,7328.019999999999,2025-12-31,4,"GX E002, ZZ MISC, FI F2CE9685A",4
3051292,Gibraltar Construction Company,20,Novi,5,May,3613.02,49.4,GOOD,Seasonal,1,2023,"Apr, Jun, Aug",Customer Labor,6229.88,1077.94,0.0,7307.82,2024-08-09,4,"Case 721F, Case 721F, Case 721F",4
835336,Clint R Gallman,11,Mentor,5,May,545.7,7.5,STRONG,Seasonal,3,2023/2024/2025,"Jan, Mar, Apr, May, Aug, Nov, Dec",Customer Labor,535.54,1939.99,4791.46,7266.99,2025-11-07,21,"BT 280XPHD, WN WL 32, ZZ 1590, BT 250, BT 250P",6
199160,Raymond Yauger,3,Gallipolis,5,May,909.5,12.6,STRONG,Seasonal,2,2024/2025,"Mar, May, Jul, Oct, Dec",Customer Labor,0.0,4304.5,3692.19,7239.13,2025-12-15,20,"Case Backhoes 580SN, IC CX160, WB EZRGEX1-M3-52H, ZZ EXG42",4
126644,Davis Brothers Construction,3,Gallipolis,5,May,4396.19,61.1,STRONG,Seasonal,3,2023/2024/2025,"May, Jul, Sep, Oct, Nov",Customer Labor,3031.94,2309.13,1849.6,7190.67,2025-11-21,26,"IC 9010B, Case Backhoes SR250, MY 9' PLOW, Case 850H, IC 580SE",9
3082773,Bowser Construction Llc,16,Marietta,5,May,3614.94,50.6,STRONG,Concentrated,2,2024/2025,"Mar, May, Jun",Outside Labor,0.0,6126.85,1016.02,7142.87,2025-03-28,8,Case 650L,3
1265400,Maynard Miller Excavating,12,Fort Wayne,5,May,2619.36,36.7,STRONG,Seasonal,3,2023/2024/2025,"Jan, Feb, May, Jul",Customer Labor,2619.36,1041.64,3466.8,7127.8,2025-07-31,12,"Bomag BW172D-2, KO SK210-8E, KO SK260-9, Kobelco SK210-8, KO SK290LC",8
541912,City Of Harrison,5,Monroe,5,May,834.78,11.7,TARGET,Year-Round,1,2024,"Jan, Apr, May, Aug, Dec",Customer Labor,4532.79,644.78,1932.33,7109.9,2025-08-11,5,"Case CX36B, Case 580N, Case 580SL",3
3047210,Dreams Excavating & Paving Llp,15,Heath,5,May,860.34,12.4,TARGET,Year-Round,1,2023,"Feb, Apr, May, Aug, Oct",Customer Labor,4602.9,2340.75,0.0,6943.65,2024-10-17,8,"Bomag BM1200/35, Case TR310B, Bomag BM1200/35-2",7
24630,Coulters Custom Creations,1,Cambridge,5,May,1300.59,18.7,STRONG,Concentrated,2,2023/2025,"Jan, May, Oct",Customer Labor,1300.59,0.0,2816.78,6940.14,2026-01-27,15,"New Holland C232, New Holland L232",4
1393076,Union Co Hwy Dept,5,Monroe,5,May,956.31,13.8,TARGET,Concentrated,1,2023,"Apr, Jul",Customer Labor,956.31,4786.03,1180.33,6922.67,2025-07-10,4,"Gradall XL3100SV 4X4, Case 120, RS CHALLENGER II",3
2065220,Milford Gardens,20,Novi,5,May,1159.15,16.9,GOOD,Year-Round,1,2023,"Apr, May, Jun, Sep, Nov, Dec",Customer Labor,3007.31,2762.5,1087.29,6857.1,2025-12-05,7,"Case TR270, Case TR270, Case TR270",6
854432,Lake Co Painesville Twp,11,Mentor,5,May,3486.19,50.9,STRONG,Concentrated,2,2024/2025,"May, Aug",Customer Labor,0.0,3486.19,3365.16,6851.35,2025-08-04,10,"SA 185DPQ, BT 250XP, LY D550, Case Skid Steers 1838, SA MCH-3",8
289515,Surgent Construction Llc,1,Cambridge,5,May,965.94,14.1,STRONG,Seasonal,3,2023/2024/2025,"Jan, May, Jun, Sep, Oct, Dec",Customer Labor,1534.79,1770.85,3532.61,6838.25,2025-09-29,26,"Kobelco SK140SR, Case Backhoes SR220, Case Excavators CX145D, JLG 600S, SJ SJ1256THS",7
3072127,Lopez Concrete,19,Holt,5,May,347.75,5.1,STRONG,Seasonal,3,2023/2024/2025,"May, Jul, Oct, Nov",Customer Labor,1279.99,397.24,5084.54,6761.77,2025-10-28,31,Case Backhoes TR340,1
3098861,Pfm Auto & Fleet,13,Indianapolis,5,May,3369.2000000000003,50.0,GOOD,Seasonal,1,2025,"Feb, Apr, Jun",Customer Labor,0.0,0.0,6739.74,6739.74,2025-06-05,3,"New Way W130.B, New Way W130.B, New Way W130.B",3
3020045,Thompson Farms,1,Cambridge,5,May,2832.0,42.3,GOOD,Seasonal,1,2024,"Feb, Mar, Apr, Nov",Customer Labor,0.0,5869.32,826.8000000000001,6696.12,2025-03-20,4,"Kobelco SK260, Case CX210D",2
3063959,Cedar Creek Holdings,11,Mentor,5,May,0.0,0.0,TARGET,Seasonal,3,2023/2024/2025,"Apr, Sep, Oct, Nov",Customer Labor,1590.57,2460.15,2501.13,6551.85,2025-11-05,32,"Case Backhoes TR270B, Kobelco SK35SR-6E",2
3071260,Ready To Rent Tool,14,Mansfield,5,May,1083.38,16.6,STRONG,Seasonal,3,2023/2024/2025,"May, Jun, Aug, Nov",Customer Labor,3310.58,1083.38,2148.92,6542.88,2025-06-25,17,"T2 TX700, T2 DINGO",2
1854630,Mamont Supply Inc,2,North Canton,5,May,2794.72,43.0,GOOD,Seasonal,1,2023,"Jan, Apr, Oct",Customer Labor,4390.27,2106.9700000000003,0.0,6497.24,2024-10-04,3,"Kobelco SK350-8, KO SK350LC",2
854416,Lake Metroparks,11,Mentor,5,May,5296.5,81.7,STRONG,Concentrated,2,2023/2025,"Jan, May",Customer Labor,1185.83,0.0,5296.5,6482.33,2025-05-20,8,"Bomag BW124D, IC 385, RA RG50X, New Holland LS170, DM SSMWR",5
1568797,Newark-Heath Port Authority,15,Heath,5,May,3930.92,61.0,GOOD,Seasonal,1,2023,"Jan, Apr, Sep, Oct",Customer Labor,3930.92,1775.45,736.6999999999999,6443.07,2025-01-16,4,Case TR310,1
519368,Phil Burkholder,3,Gallipolis,5,May,1968.64,30.8,STRONG,Concentrated,2,2023/2025,"May, Nov, Dec",Customer Labor,5568.64,0.0,818.55,6387.19,2025-11-18,8,"Case Backhoes 550G, Kobelco SK160IV, Case Backhoes 580SL, Case Backhoes 580SM, Kobelco SK170LC-11",13
156050,Leading Creek Conservancy,3,Gallipolis,5,May,497.28,7.9,STRONG,Seasonal,3,2023/2024/2025,"Jan, Feb, Mar, May, Jun, Dec",Customer Labor,3557.48,1567.83,1202.42,6327.73,2025-12-15,18,"Case Excavators CX36B, Kobelco SK45SRX-7, Case Backhoes 580SL",3
214592,Benmit Hydro-Testers,2,North Canton,5,May,1438.01,22.8,GOOD,Seasonal,1,2023,"Jan, Feb, Apr, Nov",Customer Labor,2276.25,4022.81,0.0,6299.06,2024-11-25,4,"Case 721DXT, Case 721D, Case 721DXT",4
3031483,Mark Gossett,1,Cambridge,5,May,4680.18,74.7,STRONG,Concentrated,3,2023/2024/2025,"May, Jul, Oct",Customer Labor,1077.19,509.47,4680.18,6266.84,2025-05-14,15,Case Backhoes 440CTL,1
1875899,Rdr Energy Resources,16,Marietta,5,May,1119.76,17.9,STRONG,Year-Round,3,2023/2024/2025,"Jan, Feb, Apr, May, Jun, Jul, Aug, Sep, Oct, Dec",Customer Labor,6181.8,4308.63,11541.03,6263.92,2025-06-30,9,Kobelco SK350LC-10,8
617612,Breckinridge Co Fiscal Ct,17,Evansville,5,May,4751.15,76.4,GOOD,Concentrated,1,2025,"Apr, May",Customer Labor,0.0,0.0,6218.15,6218.15,2025-05-05,4,"Etnyre CHIP, AF MR60",2
3012024,Mr Winter Service Llc,19,Holt,5,May,1409.73,22.8,STRONG,Seasonal,2,2024/2025,"Jan, May, Sep, Nov, Dec",Customer Labor,0.0,1666.15,3690.17,6170.86,2026-01-27,22,"Bomag BM600/15, Case Backhoes 321F, Case Backhoes 621G, IC 621G",4
1247602,Indiana Materials Process Llc,12,Fort Wayne,5,May,5011.91,81.5,STRONG,Concentrated,2,2024/2025,"May, Nov",Customer Labor,0.0,1136.34,5011.91,6148.25,2025-05-02,14,Kubota SSV75PHRC,1
